Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.215;-;-;1.215;-;-
Wählende;507;41,7 %;-;507.0;41,7 %;-
Ungültige Stimmen;11;2,2 %;-;9.0;1,8 %;-
Gültige Stimmen;496;97,8 %;-;498.0;98,2 %;-
SPD;176;35,5 %;-;151.0;30,3 %;-
AfD;179;36,1 %;-;171.0;34,3 %;-
CDU;55;11,1 %;-;46.0;9,2 %;-
GRÜNE/B 90;11;2,2 %;-;16.0;3,2 %;-
DIE LINKE;21;4,2 %;-;17.0;3,4 %;-
BVB / FREIE WÄHLER;25;5,0 %;-;8.0;1,6 %;-
FDP;8;1,6 %;-;5.0;1,0 %;-
Tierschutzpartei;-;-;-;14.0;2,8 %;-
Plus;21;4,2 %;-;10.0;2,0 %;-
BSW;-;-;-;56.0;11,2 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;4.0;0,8 %;-
WU;-;-;-;0.0;0,0 %;-
