Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.358;-;-;1.358;-;-
Wählende;703;51,8 %;-;703.0;51,8 %;-
Ungültige Stimmen;1;0,1 %;-;1.0;0,1 %;-
Gültige Stimmen;702;99,9 %;-;702.0;99,9 %;-
SPD;185;26,4 %;-;190.0;27,1 %;-
AfD;255;36,3 %;-;243.0;34,6 %;-
CDU;97;13,8 %;-;73.0;10,4 %;-
GRÜNE/B 90;10;1,4 %;-;15.0;2,1 %;-
DIE LINKE;42;6,0 %;-;17.0;2,4 %;-
BVB / FREIE WÄHLER;80;11,4 %;-;24.0;3,4 %;-
FDP;22;3,1 %;-;8.0;1,1 %;-
Tierschutzpartei;-;-;-;14.0;2,0 %;-
Plus;11;1,6 %;-;2.0;0,3 %;-
BSW;-;-;-;111.0;15,8 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;2.0;0,3 %;-
DLW;-;-;-;2.0;0,3 %;-
WU;-;-;-;1.0;0,1 %;-
