Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;3.181;-;-;3.181;-;-
Wählende;1.301;40,9 %;-32;1.301;40,9 %;-32
Ungültige Stimmen;8;0,6 %;-48;6.0;0,5 %;-09
Gültige Stimmen;1.293;99,4 %;+48;1.295;99,5 %;+09
SPD;483;37,4 %;+46;357.0;27,6 %;+31
AfD;558;43,2 %;+432;577.0;44,6 %;+106
CDU;148;11,4 %;-133;111.0;8,6 %;-100
GRÜNE/B 90;11;0,9 %;-27;12.0;0,9 %;-33
DIE LINKE;27;2,1 %;-58;18.0;1,4 %;-53
BVB / FREIE WÄHLER;48;3,7 %;-40;28.0;2,2 %;-15
FDP;11;0,9 %;-58;12.0;0,9 %;-41
Tierschutzpartei;-;-;-;22.0;1,7 %;-06
Plus;-;-;-;5.0;0,4 %;-06
BSW;-;-;-;138.0;10,7 %;+107
III. Weg;-;-;-;1.0;0,1 %;+01
DKP;7;0,5 %;+05;4.0;0,3 %;+03
DLW;-;-;-;7.0;0,5 %;+05
WU;-;-;-;3.0;0,2 %;+02
