Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;383;-;-;383;-;-
Ungültige Stimmen;9;2,3 %;+22;3;0,8 %;+06
Gültige Stimmen;374;97,7 %;-22;380;99,2 %;-06
SPD;112;29,9 %;+100;111;29,2 %;+49
AfD;120;32,1 %;+98;93;24,5 %;+01
CDU;78;20,9 %;+59;37;9,7 %;-84
GRÜNE/B 90;7;1,9 %;-25;6;1,6 %;-38
DIE LINKE;16;4,3 %;-226;3;0,8 %;-140
BVB / FREIE WÄHLER;33;8,8 %;+21;13;3,4 %;-09
FDP;8;2,1 %;-27;2;0,5 %;-43
Tierschutzpartei;-;-;-;14;3,7 %;+03
Plus;-;-;-;1;0,3 %;+01
BSW;-;-;-;94;24,7 %;+247
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;4;1,1 %;+11
WU;-;-;-;2;0,5 %;+05
