Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;233;-;-;233;-;-
Wählende;140;60,1 %;+79;140;60,1 %;+79
Ungültige Stimmen;0;0,0 %;-11;0;0,0 %;-11
Gültige Stimmen;140;100,0 %;+11;140;100,0 %;+11
SPD;48;34,3 %;+148;36;25,7 %;+44
AfD;34;24,3 %;-88;33;23,6 %;-108
CDU;29;20,7 %;+40;24;17,1 %;+20
GRÜNE/B 90;6;4,3 %;-14;7;5,0 %;-14
DIE LINKE;5;3,6 %;-84;4;2,9 %;-68
BVB / FREIE WÄHLER;9;6,4 %;-15;1;0,7 %;-44
FDP;1;0,7 %;-44;0;0,0 %;-44
Tierschutzpartei;-;-;-;3;2,1 %;-03
Plus;-;-;-;2;1,4 %;+04
BSW;-;-;-;26;18,6 %;+186
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;8;5,7 %;+57;4;2,9 %;+29
WU;-;-;-;0;0,0 %;00
