Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;227;-;-;227;-;-
Wählende;145;63,9 %;-;145;63,9 %;-
Ungültige Stimmen;6;4,1 %;-;2;1,4 %;-
Gültige Stimmen;139;95,9 %;-;143;98,6 %;-
SPD;36;25,9 %;-;31;21,7 %;-
AfD;64;46,0 %;-;60;42,0 %;-
CDU;24;17,3 %;-;20;14,0 %;-
GRÜNE/B 90;0;0,0 %;-;3;2,1 %;-
DIE LINKE;0;0,0 %;-;2;1,4 %;-
BVB / FREIE WÄHLER;12;8,6 %;-;12;8,4 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;3;2,2 %;-;3;2,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;12;8,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
