Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;489;-;-;489;-;-
Wählende;276;56,4 %;-;276;56,4 %;-
Ungültige Stimmen;5;1,8 %;-;3;1,1 %;-
Gültige Stimmen;271;98,2 %;-;273;98,9 %;-
SPD;74;27,3 %;-;55;20,1 %;-
AfD;132;48,7 %;-;131;48,0 %;-
CDU;30;11,1 %;-;22;8,1 %;-
GRÜNE/B 90;5;1,8 %;-;13;4,8 %;-
DIE LINKE;12;4,4 %;-;6;2,2 %;-
BVB / FREIE WÄHLER;13;4,8 %;-;3;1,1 %;-
FDP;3;1,1 %;-;2;0,7 %;-
Tierschutzpartei;-;-;-;7;2,6 %;-
Plus;-;-;-;3;1,1 %;-
BSW;-;-;-;27;9,9 %;-
III. Weg;2;0,7 %;-;2;0,7 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;1;0,4 %;-
