Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;438;-;-;438;-;-
Wählende;227;51,8 %;-;227;51,8 %;-
Ungültige Stimmen;2;0,9 %;-;2;0,9 %;-
Gültige Stimmen;225;99,1 %;-;225;99,1 %;-
SPD;96;42,7 %;-;85;37,8 %;-
AfD;76;33,8 %;-;65;28,9 %;-
CDU;33;14,7 %;-;30;13,3 %;-
GRÜNE/B 90;0;0,0 %;-;5;2,2 %;-
DIE LINKE;9;4,0 %;-;6;2,7 %;-
BVB / FREIE WÄHLER;10;4,4 %;-;3;1,3 %;-
FDP;1;0,4 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;2;0,9 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;25;11,1 %;-
III. Weg;-;-;-;2;0,9 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,4 %;-
