Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;370;-;-;370;-;-
Wählende;224;60,5 %;-;224;60,5 %;-
Ungültige Stimmen;2;0,9 %;-;2;0,9 %;-
Gültige Stimmen;222;99,1 %;-;222;99,1 %;-
SPD;59;26,6 %;-;59;26,6 %;-
AfD;98;44,1 %;-;92;41,4 %;-
CDU;31;14,0 %;-;29;13,1 %;-
GRÜNE/B 90;3;1,4 %;-;4;1,8 %;-
DIE LINKE;4;1,8 %;-;4;1,8 %;-
BVB / FREIE WÄHLER;26;11,7 %;-;10;4,5 %;-
FDP;1;0,5 %;-;2;0,9 %;-
Tierschutzpartei;-;-;-;6;2,7 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;16;7,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;0;0,0 %;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Schamberger;0;0,0 %;-;-;-;-
