Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;842;-;-;842;-;-
Wählende;393;46,7 %;-;393;46,7 %;-
Ungültige Stimmen;6;1,5 %;-;5;1,3 %;-
Gültige Stimmen;387;98,5 %;-;388;98,7 %;-
SPD;161;41,6 %;-;115;29,6 %;-
AfD;122;31,5 %;-;108;27,8 %;-
CDU;26;6,7 %;-;22;5,7 %;-
GRÜNE/B 90;14;3,6 %;-;19;4,9 %;-
DIE LINKE;38;9,8 %;-;34;8,8 %;-
BVB / FREIE WÄHLER;13;3,4 %;-;10;2,6 %;-
FDP;2;0,5 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;10;2,6 %;-
Plus;11;2,8 %;-;8;2,1 %;-
BSW;-;-;-;62;16,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
