Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;584;-;-;584;-;-
Ungültige Stimmen;12;2,1 %;-;5;0,9 %;-
Gültige Stimmen;572;97,9 %;-;579;99,1 %;-
SPD;258;45,1 %;-;181;31,3 %;-
AfD;177;30,9 %;-;151;26,1 %;-
CDU;54;9,4 %;-;67;11,6 %;-
GRÜNE/B 90;7;1,2 %;-;12;2,1 %;-
DIE LINKE;19;3,3 %;-;14;2,4 %;-
BVB / FREIE WÄHLER;46;8,0 %;-;16;2,8 %;-
FDP;4;0,7 %;-;7;1,2 %;-
Tierschutzpartei;-;-;-;10;1,7 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;115;19,9 %;-
III. Weg;-;-;-;2;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,5 %;-
WU;-;-;-;1;0,2 %;-
Die PARTEI;7;1,2 %;-;-;-;-
