Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;677;-;-;677;-;-
Wählende;290;42,8 %;-;290;42,8 %;-
Ungültige Stimmen;4;1,4 %;-;3;1,0 %;-
Gültige Stimmen;286;98,6 %;-;287;99,0 %;-
SPD;106;37,1 %;-;85;29,6 %;-
AfD;122;42,7 %;-;115;40,1 %;-
CDU;27;9,4 %;-;25;8,7 %;-
GRÜNE/B 90;2;0,7 %;-;3;1,0 %;-
DIE LINKE;3;1,0 %;-;5;1,7 %;-
BVB / FREIE WÄHLER;12;4,2 %;-;2;0,7 %;-
FDP;7;2,4 %;-;4;1,4 %;-
Tierschutzpartei;-;-;-;4;1,4 %;-
Plus;3;1,0 %;-;4;1,4 %;-
BSW;-;-;-;36;12,5 %;-
III. Weg;3;1,0 %;-;0;0,0 %;-
DKP;-;-;-;1;0,3 %;-
DLW;-;-;-;3;1,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;1;0,3 %;-;-;-;-
