Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;672;-;-;672;-;-
Ungültige Stimmen;9;1,3 %;-;3;0,4 %;-
Gültige Stimmen;663;98,7 %;-;669;99,6 %;-
SPD;282;42,5 %;-;271;40,5 %;-
AfD;70;10,6 %;-;65;9,7 %;-
CDU;96;14,5 %;-;80;12,0 %;-
GRÜNE/B 90;99;14,9 %;-;88;13,2 %;-
DIE LINKE;58;8,7 %;-;31;4,6 %;-
BVB / FREIE WÄHLER;24;3,6 %;-;10;1,5 %;-
FDP;20;3,0 %;-;17;2,5 %;-
Tierschutzpartei;-;-;-;17;2,5 %;-
Plus;11;1,7 %;-;10;1,5 %;-
BSW;-;-;-;76;11,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,1 %;-
DLW;-;-;-;1;0,1 %;-
WU;-;-;-;2;0,3 %;-
EB Müller;3;0,5 %;-;-;-;-
