Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;875;-;-;875;-;-
Wählende;403;46,1 %;-;403;46,1 %;-
Ungültige Stimmen;5;1,2 %;-;3;0,7 %;-
Gültige Stimmen;398;98,8 %;-;400;99,3 %;-
SPD;103;25,9 %;-;112;28,0 %;-
AfD;193;48,5 %;-;176;44,0 %;-
CDU;45;11,3 %;-;31;7,8 %;-
GRÜNE/B 90;1;0,3 %;-;4;1,0 %;-
DIE LINKE;16;4,0 %;-;10;2,5 %;-
BVB / FREIE WÄHLER;21;5,3 %;-;9;2,2 %;-
FDP;2;0,5 %;-;1;0,2 %;-
Tierschutzpartei;17;4,3 %;-;16;4,0 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;35;8,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;1;0,2 %;-
