Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;685;-;-;685;-;-
Wählende;351;51,2 %;+27;351;51,2 %;+27
Ungültige Stimmen;3;0,9 %;-08;2;0,6 %;-09
Gültige Stimmen;348;99,1 %;+08;349;99,4 %;+09
SPD;121;34,8 %;+125;102;29,2 %;+30
AfD;131;37,6 %;+159;118;33,8 %;+105
CDU;47;13,5 %;-61;24;6,9 %;-100
GRÜNE/B 90;2;0,6 %;-100;17;4,9 %;-46
DIE LINKE;20;5,7 %;-75;13;3,7 %;-58
BVB / FREIE WÄHLER;22;6,3 %;+12;2;0,6 %;-38
FDP;4;1,1 %;-34;4;1,1 %;-36
Tierschutzpartei;-;-;-;9;2,6 %;-07
Plus;-;-;-;4;1,1 %;-09
BSW;-;-;-;53;15,2 %;+152
III. Weg;-;-;-;0;0,0 %;00
DKP;1;0,3 %;+03;0;0,0 %;00
DLW;-;-;-;3;0,9 %;+09
WU;-;-;-;0;0,0 %;00
