Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;552;-;-;552;-;-
Wählende;231;41,8 %;-;231;41,8 %;-
Ungültige Stimmen;2;0,9 %;-;1;0,4 %;-
Gültige Stimmen;229;99,1 %;-;230;99,6 %;-
SPD;76;33,2 %;-;69;30,0 %;-
AfD;65;28,4 %;-;74;32,2 %;-
CDU;23;10,0 %;-;19;8,3 %;-
GRÜNE/B 90;5;2,2 %;-;10;4,3 %;-
DIE LINKE;16;7,0 %;-;11;4,8 %;-
BVB / FREIE WÄHLER;28;12,2 %;-;8;3,5 %;-
FDP;3;1,3 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;5;2,2 %;-
Plus;-;-;-;3;1,3 %;-
BSW;-;-;-;23;10,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,4 %;-
DLW;13;5,7 %;-;6;2,6 %;-
WU;-;-;-;0;0,0 %;-
