Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;237;-;-;237;-;-
Wählende;139;58,6 %;-;139;58,6 %;-
Ungültige Stimmen;1;0,7 %;-;0;0,0 %;-
Gültige Stimmen;138;99,3 %;-;139;100,0 %;-
SPD;47;34,1 %;-;44;31,7 %;-
AfD;55;39,9 %;-;52;37,4 %;-
CDU;21;15,2 %;-;10;7,2 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;5;3,6 %;-;2;1,4 %;-
BVB / FREIE WÄHLER;8;5,8 %;-;6;4,3 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;0,7 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;19;13,7 %;-
III. Weg;1;0,7 %;-;2;1,4 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;2,2 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;1;0,7 %;-;-;-;-
