Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;266;-;-;266;-;-
Wählende;155;58,3 %;-;155;58,3 %;-
Ungültige Stimmen;2;1,3 %;-;1;0,6 %;-
Gültige Stimmen;153;98,7 %;-;154;99,4 %;-
SPD;40;26,1 %;-;32;20,8 %;-
AfD;66;43,1 %;-;58;37,7 %;-
CDU;13;8,5 %;-;16;10,4 %;-
GRÜNE/B 90;2;1,3 %;-;5;3,2 %;-
DIE LINKE;4;2,6 %;-;2;1,3 %;-
BVB / FREIE WÄHLER;21;13,7 %;-;8;5,2 %;-
FDP;3;2,0 %;-;2;1,3 %;-
Tierschutzpartei;-;-;-;3;1,9 %;-
Plus;3;2,0 %;-;2;1,3 %;-
BSW;-;-;-;25;16,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;1;0,7 %;-;0;0,0 %;-
WU;-;-;-;1;0,6 %;-
