Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;120;-;-;120;-;-
Wählende;80;66,7 %;-;80;66,7 %;-
Ungültige Stimmen;2;2,5 %;-;3;3,8 %;-
Gültige Stimmen;78;97,5 %;-;77;96,2 %;-
SPD;24;30,8 %;-;16;20,8 %;-
AfD;29;37,2 %;-;29;37,7 %;-
CDU;12;15,4 %;-;12;15,6 %;-
GRÜNE/B 90;1;1,3 %;-;2;2,6 %;-
DIE LINKE;3;3,8 %;-;1;1,3 %;-
BVB / FREIE WÄHLER;7;9,0 %;-;0;0,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;2,6 %;-
Plus;1;1,3 %;-;0;0,0 %;-
BSW;-;-;-;15;19,5 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;1;1,3 %;-;-;-;-
