Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;151;-;-;151;-;-
Wählende;92;60,9 %;+13;92;60,9 %;+13
Ungültige Stimmen;2;2,2 %;+05;1;1,1 %;-03
Gültige Stimmen;90;97,8 %;-05;91;98,9 %;+03
SPD;32;35,6 %;+46;24;26,4 %;-16
AfD;30;33,3 %;+29;26;28,6 %;-23
CDU;14;15,6 %;+06;12;13,2 %;-27
GRÜNE/B 90;2;2,2 %;-27;2;2,2 %;-27
DIE LINKE;2;2,2 %;-42;1;1,1 %;-49
BVB / FREIE WÄHLER;5;5,6 %;-36;3;3,3 %;-47
FDP;2;2,2 %;-09;2;2,2 %;-12
Tierschutzpartei;-;-;-;0;0,0 %;-18
Plus;0;0,0 %;00;0;0,0 %;-11
BSW;-;-;-;21;23,1 %;+231
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;3;3,3 %;+33;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
