Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.672;-;-;1.672;-;-
Wählende;627;37,5 %;-;627;37,5 %;-
Ungültige Stimmen;5;0,8 %;-;2;0,3 %;-
Gültige Stimmen;622;99,2 %;-;625;99,7 %;-
SPD;240;38,6 %;-;200;32,0 %;-
AfD;209;33,6 %;-;199;31,8 %;-
CDU;62;10,0 %;-;38;6,1 %;-
GRÜNE/B 90;9;1,4 %;-;37;5,9 %;-
DIE LINKE;42;6,8 %;-;34;5,4 %;-
BVB / FREIE WÄHLER;21;3,4 %;-;6;1,0 %;-
FDP;8;1,3 %;-;4;0,6 %;-
Tierschutzpartei;-;-;-;11;1,8 %;-
Plus;15;2,4 %;-;5;0,8 %;-
BSW;-;-;-;87;13,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;5;0,8 %;-;1;0,2 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;3;0,5 %;-
Demokraten BB;11;1,8 %;-;-;-;-
