Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;110;-;-;110;-;-
Wählende;52;47,3 %;-;52;47,3 %;-
Ungültige Stimmen;2;3,8 %;-;2;3,8 %;-
Gültige Stimmen;50;96,2 %;-;50;96,2 %;-
SPD;12;24,0 %;-;12;24,0 %;-
AfD;22;44,0 %;-;17;34,0 %;-
CDU;10;20,0 %;-;7;14,0 %;-
GRÜNE/B 90;2;4,0 %;-;0;0,0 %;-
DIE LINKE;-;-;-;3;6,0 %;-
BVB / FREIE WÄHLER;4;8,0 %;-;2;4,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;4,0 %;-
Plus;-;-;-;1;2,0 %;-
BSW;-;-;-;5;10,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;2,0 %;-
WU;-;-;-;0;0,0 %;-
