Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;428;-;-;428;-;-
Wählende;223;52,1 %;-;223;52,1 %;-
Ungültige Stimmen;2;0,9 %;-;3;1,3 %;-
Gültige Stimmen;221;99,1 %;-;220;98,7 %;-
SPD;43;19,5 %;-;49;22,3 %;-
AfD;117;52,9 %;-;117;53,2 %;-
CDU;35;15,8 %;-;14;6,4 %;-
GRÜNE/B 90;0;0,0 %;-;1;0,5 %;-
DIE LINKE;10;4,5 %;-;5;2,3 %;-
BVB / FREIE WÄHLER;8;3,6 %;-;3;1,4 %;-
FDP;0;0,0 %;-;1;0,5 %;-
Tierschutzpartei;6;2,7 %;-;6;2,7 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;23;10,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;0,9 %;-;0;0,0 %;-
WU;-;-;-;1;0,5 %;-
