Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;7.243;-;-;7.243;-;-
Wählende;5.564;76,8 %;+168;5.564;76,8 %;+168
Ungültige Stimmen;93;1,7 %;+01;61.0;1,1 %;-01
Gültige Stimmen;5.471;98,3 %;-01;5.503;98,9 %;+01
SPD;1.671;30,5 %;+38;1.601;29,1 %;+19
AfD;2.042;37,3 %;+121;1.819;33,1 %;+83
CDU;894;16,3 %;-34;638.0;11,6 %;-65
GRÜNE/B 90;103;1,9 %;-65;144.0;2,6 %;-58
DIE LINKE;188;3,4 %;-60;91.0;1,7 %;-75
BVB / FREIE WÄHLER;456;8,3 %;+07;195.0;3,5 %;-17
FDP;48;0,9 %;-20;44.0;0,8 %;-24
Tierschutzpartei;-;-;-;111.0;2,0 %;-08
Plus;69;1,3 %;+13;35.0;0,6 %;-02
BSW;-;-;-;775.0;14,1 %;+141
III. Weg;-;-;-;3.0;0,1 %;+01
DKP;-;-;-;1.0;0,0 %;+00
DLW;-;-;-;32.0;0,6 %;+06
WU;-;-;-;14.0;0,3 %;+03
