Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;2.964;-;-;2.964;-;-
Wählende;1.680;56,7 %;+72;1.68;56,7 %;+72
Ungültige Stimmen;23;1,4 %;+01;13.0;0,8 %;-01
Gültige Stimmen;1.657;98,6 %;-01;1.667;99,2 %;+01
SPD;500;30,2 %;+52;429.0;25,7 %;-03
AfD;732;44,2 %;+139;679.0;40,7 %;+98
CDU;226;13,6 %;+04;170.0;10,2 %;-16
GRÜNE/B 90;19;1,1 %;-55;26.0;1,6 %;-53
DIE LINKE;57;3,4 %;-84;30.0;1,8 %;-88
BVB / FREIE WÄHLER;97;5,9 %;-25;30.0;1,8 %;-50
FDP;17;1,0 %;-14;12.0;0,7 %;-16
Tierschutzpartei;-;-;-;39.0;2,3 %;-13
Plus;-;-;-;11.0;0,7 %;-00
BSW;-;-;-;221.0;13,3 %;+133
III. Weg;-;-;-;0.0;0,0 %;00
DKP;9;0,5 %;+05;0.0;0,0 %;00
DLW;-;-;-;14.0;0,8 %;+08
WU;-;-;-;6.0;0,4 %;+04
