Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;969;-;-;969;-;-
Wählende;513;52,9 %;-;513;52,9 %;-
Ungültige Stimmen;12;2,3 %;-;6;1,2 %;-
Gültige Stimmen;501;97,7 %;-;507;98,8 %;-
SPD;203;40,5 %;-;196;38,7 %;-
AfD;168;33,5 %;-;161;31,8 %;-
CDU;63;12,6 %;-;56;11,0 %;-
GRÜNE/B 90;1;0,2 %;-;8;1,6 %;-
DIE LINKE;37;7,4 %;-;14;2,8 %;-
BVB / FREIE WÄHLER;18;3,6 %;-;3;0,6 %;-
FDP;4;0,8 %;-;2;0,4 %;-
Tierschutzpartei;-;-;-;5;1,0 %;-
Plus;-;-;-;3;0,6 %;-
BSW;-;-;-;57;11,2 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;7;1,4 %;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
