Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;450;-;-;450;-;-
Wählende;233;51,8 %;-;233;51,8 %;-
Ungültige Stimmen;1;0,4 %;-;1;0,4 %;-
Gültige Stimmen;232;99,6 %;-;232;99,6 %;-
SPD;73;31,5 %;-;65;28,0 %;-
AfD;92;39,7 %;-;87;37,5 %;-
CDU;45;19,4 %;-;34;14,7 %;-
GRÜNE/B 90;1;0,4 %;-;4;1,7 %;-
DIE LINKE;6;2,6 %;-;8;3,4 %;-
BVB / FREIE WÄHLER;9;3,9 %;-;5;2,2 %;-
FDP;2;0,9 %;-;3;1,3 %;-
Tierschutzpartei;-;-;-;6;2,6 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;15;6,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;4;1,7 %;-;4;1,7 %;-
WU;-;-;-;0;0,0 %;-
