Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;751;-;-;751;-;-
Wählende;478;63,6 %;-47;478;63,6 %;-47
Ungültige Stimmen;5;1,0 %;-01;4;0,8 %;-03
Gültige Stimmen;473;99,0 %;+01;474;99,2 %;+03
SPD;227;48,0 %;+84;188;39,7 %;+58
AfD;103;21,8 %;+74;92;19,4 %;+28
CDU;96;20,3 %;+24;66;13,9 %;-44
GRÜNE/B 90;4;0,8 %;-73;25;5,3 %;-56
DIE LINKE;11;2,3 %;-47;8;1,7 %;-48
BVB / FREIE WÄHLER;24;5,1 %;-20;9;1,9 %;-29
FDP;8;1,7 %;-42;7;1,5 %;-37
Tierschutzpartei;-;-;-;7;1,5 %;-13
Plus;-;-;-;3;0,6 %;-03
BSW;-;-;-;66;13,9 %;+139
III. Weg;-;-;-;1;0,2 %;+02
DKP;-;-;-;1;0,2 %;+02
DLW;-;-;-;1;0,2 %;+02
WU;-;-;-;0;0,0 %;00
