Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.103;-;-;1.103;-;-
Wählende;424;38,4 %;-;424.0;38,4 %;-
Ungültige Stimmen;5;1,2 %;-;5.0;1,2 %;-
Gültige Stimmen;419;98,8 %;-;419.0;98,8 %;-
SPD;155;37,0 %;-;120.0;28,6 %;-
AfD;177;42,2 %;-;164.0;39,1 %;-
CDU;38;9,1 %;-;28.0;6,7 %;-
GRÜNE/B 90;3;0,7 %;-;18.0;4,3 %;-
DIE LINKE;11;2,6 %;-;13.0;3,1 %;-
BVB / FREIE WÄHLER;16;3,8 %;-;14.0;3,3 %;-
FDP;9;2,1 %;-;2.0;0,5 %;-
Tierschutzpartei;-;-;-;4.0;1,0 %;-
Plus;10;2,4 %;-;6.0;1,4 %;-
BSW;-;-;-;49.0;11,7 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;0.0;0,0 %;-
