Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;718;-;-;718;-;-
Ungültige Stimmen;10;1,4 %;+09;5;0,7 %;+03
Gültige Stimmen;708;98,6 %;-09;713;99,3 %;-03
SPD;254;35,9 %;+184;243;34,1 %;+132
AfD;107;15,1 %;+02;83;11,6 %;-46
CDU;132;18,6 %;-31;98;13,7 %;-24
GRÜNE/B 90;34;4,8 %;-56;31;4,3 %;-80
DIE LINKE;67;9,5 %;-110;21;2,9 %;-156
BVB / FREIE WÄHLER;88;12,4 %;+21;17;2,4 %;-54
FDP;14;2,0 %;-26;5;0,7 %;-38
Tierschutzpartei;-;-;-;14;2,0 %;-05
Plus;12;1,7 %;+17;2;0,3 %;-07
BSW;-;-;-;194;27,2 %;+272
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;1;0,1 %;+01
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;4;0,6 %;+06
