Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;348;-;-;348;-;-
Ungültige Stimmen;2;0,6 %;-;1;0,3 %;-
Gültige Stimmen;346;99,4 %;-;347;99,7 %;-
SPD;174;50,3 %;-;111;32,0 %;-
AfD;87;25,1 %;-;87;25,1 %;-
CDU;52;15,0 %;-;54;15,6 %;-
GRÜNE/B 90;0;0,0 %;-;3;0,9 %;-
DIE LINKE;5;1,4 %;-;4;1,2 %;-
BVB / FREIE WÄHLER;21;6,1 %;-;5;1,4 %;-
FDP;5;1,4 %;-;5;1,4 %;-
Tierschutzpartei;-;-;-;4;1,2 %;-
Plus;-;-;-;5;1,4 %;-
BSW;-;-;-;67;19,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,6 %;-
WU;-;-;-;0;0,0 %;-
Die PARTEI;2;0,6 %;-;-;-;-
