Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;381;-;-;381;-;-
Wählende;181;47,5 %;-123;181;47,5 %;-123
Ungültige Stimmen;2;1,1 %;-39;1;0,6 %;-36
Gültige Stimmen;179;98,9 %;+39;180;99,4 %;+36
SPD;49;27,4 %;-14;43;23,9 %;-47
AfD;99;55,3 %;+204;92;51,1 %;+182
CDU;16;8,9 %;-125;14;7,8 %;-130
GRÜNE/B 90;3;1,7 %;-36;5;2,8 %;-24
DIE LINKE;2;1,1 %;-32;2;1,1 %;-54
BVB / FREIE WÄHLER;8;4,5 %;+05;3;1,7 %;-09
FDP;1;0,6 %;-08;0;0,0 %;-22
Tierschutzpartei;-;-;-;3;1,7 %;+08
Plus;0;0,0 %;00;0;0,0 %;-04
BSW;-;-;-;15;8,3 %;+83
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;1;0,6 %;+06;1;0,6 %;+06
WU;-;-;-;2;1,1 %;+11
