Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;3.193;-;-;3.193;-;-
Wählende;2.501;78,3 %;+140;2.501;78,3 %;+140
Ungültige Stimmen;73;2,9 %;+13;41.0;1,6 %;+03
Gültige Stimmen;2.428;97,1 %;-13;2.46;98,4 %;-03
SPD;710;29,2 %;+54;649.0;26,4 %;+04
AfD;1.066;43,9 %;+143;972.0;39,5 %;+94
CDU;351;14,5 %;-26;246.0;10,0 %;-54
GRÜNE/B 90;22;0,9 %;-51;40.0;1,6 %;-39
DIE LINKE;93;3,8 %;-65;64.0;2,6 %;-66
BVB / FREIE WÄHLER;158;6,5 %;+03;66.0;2,7 %;-28
FDP;19;0,8 %;-28;11.0;0,4 %;-36
Tierschutzpartei;-;-;-;28.0;1,1 %;-19
Plus;-;-;-;14.0;0,6 %;-05
BSW;-;-;-;337.0;13,7 %;+137
III. Weg;-;-;-;5.0;0,2 %;+02
DKP;9;0,4 %;+04;3.0;0,1 %;+01
DLW;-;-;-;17.0;0,7 %;+07
WU;-;-;-;8.0;0,3 %;+03
