Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;706;-;-;706;-;-
Wählende;310;43,9 %;-;310;43,9 %;-
Ungültige Stimmen;1;0,3 %;-;0;0,0 %;-
Gültige Stimmen;309;99,7 %;-;310;100,0 %;-
SPD;149;48,2 %;-;89;28,7 %;-
AfD;67;21,7 %;-;69;22,3 %;-
CDU;71;23,0 %;-;64;20,6 %;-
GRÜNE/B 90;6;1,9 %;-;41;13,2 %;-
DIE LINKE;6;1,9 %;-;9;2,9 %;-
BVB / FREIE WÄHLER;5;1,6 %;-;3;1,0 %;-
FDP;5;1,6 %;-;7;2,3 %;-
Tierschutzpartei;-;-;-;6;1,9 %;-
Plus;-;-;-;2;0,6 %;-
BSW;-;-;-;19;6,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;0;0,0 %;-
