Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;2.059;-;-;2.059;-;-
Wählende;1.116;54,2 %;+95;1.116;54,2 %;+95
Ungültige Stimmen;22;2,0 %;+09;16.0;1,4 %;+07
Gültige Stimmen;1.094;98,0 %;-09;1.1;98,6 %;-07
SPD;327;29,9 %;+17;271.0;24,6 %;-35
AfD;562;51,4 %;+168;524.0;47,6 %;+154
CDU;89;8,1 %;-38;83.0;7,5 %;-51
GRÜNE/B 90;11;1,0 %;-67;18.0;1,6 %;-57
DIE LINKE;29;2,7 %;-75;23.0;2,1 %;-75
BVB / FREIE WÄHLER;35;3,2 %;-09;16.0;1,5 %;-14
FDP;30;2,7 %;-06;12.0;1,1 %;-31
Tierschutzpartei;-;-;-;8.0;0,7 %;-14
Plus;-;-;-;4.0;0,4 %;-04
BSW;-;-;-;122.0;11,1 %;+111
III. Weg;-;-;-;1.0;0,1 %;+01
DKP;-;-;-;2.0;0,2 %;+02
DLW;11;1,0 %;+10;15.0;1,4 %;+14
WU;-;-;-;1.0;0,1 %;+01
