Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;7.706;-;-;7.706;-;-
Wählende;5.720;74,2 %;+90;5.72;74,2 %;+90
Ungültige Stimmen;63;1,1 %;-07;43.0;0,8 %;-08
Gültige Stimmen;5.657;98,9 %;+07;5.677;99,2 %;+08
SPD;2.303;40,7 %;+152;1.874;33,0 %;+45
AfD;1.932;34,2 %;+74;1.752;30,9 %;+41
CDU;703;12,4 %;-116;638.0;11,2 %;-69
GRÜNE/B 90;56;1,0 %;-52;105.0;1,8 %;-48
DIE LINKE;162;2,9 %;-62;109.0;1,9 %;-61
BVB / FREIE WÄHLER;204;3,6 %;-16;113.0;2,0 %;-15
FDP;62;1,1 %;-22;56.0;1,0 %;-32
Tierschutzpartei;-;-;-;119.0;2,1 %;-06
Plus;74;1,3 %;+13;45.0;0,8 %;-06
BSW;-;-;-;752.0;13,2 %;+132
III. Weg;-;-;-;16.0;0,3 %;+03
DKP;-;-;-;1.0;0,0 %;+00
DLW;161;2,8 %;+28;75.0;1,3 %;+13
WU;-;-;-;22.0;0,4 %;+04
