Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;323;-;-;323;-;-
Wählende;199;61,6 %;-;199;61,6 %;-
Ungültige Stimmen;1;0,5 %;-;2;1,0 %;-
Gültige Stimmen;198;99,5 %;-;197;99,0 %;-
SPD;59;29,8 %;-;50;25,4 %;-
AfD;95;48,0 %;-;84;42,6 %;-
CDU;20;10,1 %;-;21;10,7 %;-
GRÜNE/B 90;2;1,0 %;-;3;1,5 %;-
DIE LINKE;9;4,5 %;-;6;3,0 %;-
BVB / FREIE WÄHLER;9;4,5 %;-;3;1,5 %;-
FDP;1;0,5 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;1,5 %;-
Plus;0;0,0 %;-;1;0,5 %;-
BSW;-;-;-;25;12,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;3;1,5 %;-;1;0,5 %;-
WU;-;-;-;0;0,0 %;-
