Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;580;-;-;580;-;-
Wählende;345;59,5 %;+92;345;59,5 %;+92
Ungültige Stimmen;6;1,7 %;-04;5;1,4 %;-06
Gültige Stimmen;339;98,3 %;+04;340;98,6 %;+06
SPD;97;28,6 %;+63;94;27,6 %;+33
AfD;167;49,3 %;+274;154;45,3 %;+237
CDU;46;13,6 %;-37;32;9,4 %;-74
GRÜNE/B 90;3;0,9 %;-150;6;1,8 %;-127
DIE LINKE;4;1,2 %;-61;4;1,2 %;-58
BVB / FREIE WÄHLER;15;4,4 %;-72;4;1,2 %;-54
FDP;2;0,6 %;-30;1;0,3 %;-35
Tierschutzpartei;-;-;-;6;1,8 %;-20
Plus;-;-;-;0;0,0 %;-15
BSW;-;-;-;33;9,7 %;+97
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;5;1,5 %;+15;6;1,8 %;+18
WU;-;-;-;0;0,0 %;00
