Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.104;-;-;1.104;-;-
Wählende;540;48,9 %;-;540.0;48,9 %;-
Ungültige Stimmen;6;1,1 %;-;1.0;0,2 %;-
Gültige Stimmen;534;98,9 %;-;539.0;99,8 %;-
SPD;217;40,6 %;-;208.0;38,6 %;-
AfD;80;15,0 %;-;68.0;12,6 %;-
CDU;124;23,2 %;-;102.0;18,9 %;-
GRÜNE/B 90;64;12,0 %;-;74.0;13,7 %;-
DIE LINKE;13;2,4 %;-;12.0;2,2 %;-
BVB / FREIE WÄHLER;16;3,0 %;-;6.0;1,1 %;-
FDP;17;3,2 %;-;17.0;3,2 %;-
Tierschutzpartei;-;-;-;7.0;1,3 %;-
Plus;3;0,6 %;-;2.0;0,4 %;-
BSW;-;-;-;40.0;7,4 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;1.0;0,2 %;-
