Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;9.799;-;-;9.799;-;-
Wählende;6.496;66,3 %;+128;6.496;66,3 %;+128
Ungültige Stimmen;70;1,1 %;+02;48;0,7 %;-03
Gültige Stimmen;6.426;98,9 %;-02;6.448;99,3 %;+03
SPD;2.684;41,8 %;+72;2.112;32,8 %;+02
AfD;2.184;34,0 %;+141;2.073;32,1 %;+106
CDU;805;12,5 %;-39;774;12,0 %;-37
GRÜNE/B 90;55;0,9 %;-35;75;1,2 %;-51
DIE LINKE;222;3,5 %;-77;144;2,2 %;-87
BVB / FREIE WÄHLER;270;4,2 %;-66;116;1,8 %;-41
FDP;54;0,8 %;-20;45;0,7 %;-33
Tierschutzpartei;-;-;-;89;1,4 %;-06
Plus;60;0,9 %;+09;51;0,8 %;-01
BSW;-;-;-;897;13,9 %;+139
III. Weg;26;0,4 %;+04;31;0,5 %;+05
DKP;-;-;-;5;0,1 %;+01
DLW;-;-;-;30;0,5 %;+05
WU;-;-;-;6;0,1 %;+01
EB Mießner;66;1,0 %;+10;-;-;-
