Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;501;-;-;501;-;-
Wählende;248;49,5 %;-;248;49,5 %;-
Ungültige Stimmen;4;1,6 %;-;3;1,2 %;-
Gültige Stimmen;244;98,4 %;-;245;98,8 %;-
SPD;73;29,9 %;-;84;34,3 %;-
AfD;70;28,7 %;-;66;26,9 %;-
CDU;19;7,8 %;-;15;6,1 %;-
GRÜNE/B 90;8;3,3 %;-;7;2,9 %;-
DIE LINKE;17;7,0 %;-;14;5,7 %;-
BVB / FREIE WÄHLER;53;21,7 %;-;15;6,1 %;-
FDP;3;1,2 %;-;3;1,2 %;-
Tierschutzpartei;-;-;-;3;1,2 %;-
Plus;-;-;-;4;1,6 %;-
BSW;-;-;-;33;13,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,4 %;-
dieBasis;0;0,0 %;-;-;-;-
EB Link;1;0,4 %;-;-;-;-
