Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;296;-;-;296;-;-
Ungültige Stimmen;1;0,3 %;-05;0;0,0 %;-12
Gültige Stimmen;295;99,7 %;+05;296;100,0 %;+12
SPD;105;35,6 %;+104;101;34,1 %;+38
AfD;86;29,2 %;+139;70;23,6 %;+69
CDU;59;20,0 %;+09;44;14,9 %;-25
GRÜNE/B 90;5;1,7 %;-36;4;1,4 %;-78
DIE LINKE;16;5,4 %;-175;7;2,4 %;-129
BVB / FREIE WÄHLER;16;5,4 %;-45;12;4,1 %;-15
FDP;5;1,7 %;-07;4;1,4 %;-16
Tierschutzpartei;-;-;-;3;1,0 %;-05
Plus;-;-;-;0;0,0 %;-12
BSW;-;-;-;50;16,9 %;+169
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;3;1,0 %;+10;1;0,3 %;+03
WU;-;-;-;0;0,0 %;00
