Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;539;-;-;539;-;-
Wählende;251;46,6 %;-;251;46,6 %;-
Ungültige Stimmen;7;2,8 %;-;4;1,6 %;-
Gültige Stimmen;244;97,2 %;-;247;98,4 %;-
SPD;75;30,7 %;-;64;25,9 %;-
AfD;116;47,5 %;-;111;44,9 %;-
CDU;19;7,8 %;-;14;5,7 %;-
GRÜNE/B 90;2;0,8 %;-;10;4,0 %;-
DIE LINKE;9;3,7 %;-;5;2,0 %;-
BVB / FREIE WÄHLER;18;7,4 %;-;4;1,6 %;-
FDP;5;2,0 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;6;2,4 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;31;12,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,4 %;-
