Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.086;-;-;1.086;-;-
Wählende;508;46,8 %;-;508.0;46,8 %;-
Ungültige Stimmen;16;3,1 %;-;8.0;1,6 %;-
Gültige Stimmen;492;96,9 %;-;500.0;98,4 %;-
SPD;196;39,8 %;-;161.0;32,2 %;-
AfD;189;38,4 %;-;179.0;35,8 %;-
CDU;46;9,3 %;-;40.0;8,0 %;-
GRÜNE/B 90;8;1,6 %;-;13.0;2,6 %;-
DIE LINKE;23;4,7 %;-;10.0;2,0 %;-
BVB / FREIE WÄHLER;26;5,3 %;-;10.0;2,0 %;-
FDP;4;0,8 %;-;3.0;0,6 %;-
Tierschutzpartei;-;-;-;11.0;2,2 %;-
Plus;-;-;-;6.0;1,2 %;-
BSW;-;-;-;62.0;12,4 %;-
III. Weg;-;-;-;2.0;0,4 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;1.0;0,2 %;-
