Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.166;-;-;1.166;-;-
Wählende;503;43,1 %;-;503.0;43,1 %;-
Ungültige Stimmen;10;2,0 %;-;9.0;1,8 %;-
Gültige Stimmen;493;98,0 %;-;494.0;98,2 %;-
SPD;156;31,6 %;-;147.0;29,8 %;-
AfD;199;40,4 %;-;180.0;36,4 %;-
CDU;94;19,1 %;-;46.0;9,3 %;-
GRÜNE/B 90;2;0,4 %;-;10.0;2,0 %;-
DIE LINKE;17;3,4 %;-;23.0;4,7 %;-
BVB / FREIE WÄHLER;24;4,9 %;-;10.0;2,0 %;-
FDP;1;0,2 %;-;1.0;0,2 %;-
Tierschutzpartei;-;-;-;6.0;1,2 %;-
Plus;-;-;-;0.0;0,0 %;-
BSW;-;-;-;68.0;13,8 %;-
III. Weg;-;-;-;2.0;0,4 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,2 %;-
