Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;201;-;-;201;-;-
Wählende;128;63,7 %;-;128;63,7 %;-
Ungültige Stimmen;3;2,3 %;-;1;0,8 %;-
Gültige Stimmen;125;97,7 %;-;127;99,2 %;-
SPD;50;40,0 %;-;40;31,5 %;-
AfD;44;35,2 %;-;43;33,9 %;-
CDU;15;12,0 %;-;14;11,0 %;-
GRÜNE/B 90;3;2,4 %;-;4;3,1 %;-
DIE LINKE;1;0,8 %;-;2;1,6 %;-
BVB / FREIE WÄHLER;7;5,6 %;-;1;0,8 %;-
FDP;1;0,8 %;-;1;0,8 %;-
Tierschutzpartei;-;-;-;4;3,1 %;-
Plus;1;0,8 %;-;1;0,8 %;-
BSW;-;-;-;17;13,4 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;3;2,4 %;-;-;-;-
