Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;229;-;-;229;-;-
Wählende;153;66,8 %;-;153;66,8 %;-
Ungültige Stimmen;5;3,3 %;-;3;2,0 %;-
Gültige Stimmen;148;96,7 %;-;150;98,0 %;-
SPD;46;31,1 %;-;36;24,0 %;-
AfD;67;45,3 %;-;59;39,3 %;-
CDU;8;5,4 %;-;4;2,7 %;-
GRÜNE/B 90;2;1,4 %;-;3;2,0 %;-
DIE LINKE;4;2,7 %;-;2;1,3 %;-
BVB / FREIE WÄHLER;11;7,4 %;-;2;1,3 %;-
FDP;4;2,7 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;0,7 %;-
Plus;-;-;-;2;1,3 %;-
BSW;-;-;-;36;24,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,7 %;-
DLW;6;4,1 %;-;3;2,0 %;-
WU;-;-;-;1;0,7 %;-
