Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;979;-;-;979;-;-
Wählende;420;42,9 %;-;420;42,9 %;-
Ungültige Stimmen;2;0,5 %;-;2;0,5 %;-
Gültige Stimmen;418;99,5 %;-;418;99,5 %;-
SPD;165;39,5 %;-;129;30,9 %;-
AfD;130;31,1 %;-;115;27,5 %;-
CDU;59;14,1 %;-;43;10,3 %;-
GRÜNE/B 90;19;4,5 %;-;47;11,2 %;-
DIE LINKE;11;2,6 %;-;17;4,1 %;-
BVB / FREIE WÄHLER;16;3,8 %;-;6;1,4 %;-
FDP;16;3,8 %;-;7;1,7 %;-
Tierschutzpartei;-;-;-;9;2,2 %;-
Plus;2;0,5 %;-;3;0,7 %;-
BSW;-;-;-;41;9,8 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Müller;0;0,0 %;-;-;-;-
