Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;446;-;-;446;-;-
Wählende;268;60,1 %;-05;268;60,1 %;-05
Ungültige Stimmen;5;1,9 %;+04;2;0,7 %;+04
Gültige Stimmen;263;98,1 %;-04;266;99,3 %;-04
SPD;82;31,2 %;+69;67;25,2 %;+33
AfD;119;45,2 %;+94;102;38,3 %;-04
CDU;26;9,9 %;-79;21;7,9 %;-82
GRÜNE/B 90;1;0,4 %;-29;4;1,5 %;-17
DIE LINKE;5;1,9 %;-75;3;1,1 %;-71
BVB / FREIE WÄHLER;23;8,7 %;+19;9;3,4 %;-24
FDP;1;0,4 %;-22;0;0,0 %;-36
Tierschutzpartei;-;-;-;6;2,3 %;+01
Plus;3;1,1 %;+11;2;0,8 %;+04
BSW;-;-;-;48;18,0 %;+180
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;3;1,1 %;+11;2;0,8 %;+08
WU;-;-;-;2;0,8 %;+08
