Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;816;-;-;816;-;-
Wählende;349;42,8 %;-;349;42,8 %;-
Ungültige Stimmen;8;2,3 %;-;6;1,7 %;-
Gültige Stimmen;341;97,7 %;-;343;98,3 %;-
SPD;98;28,7 %;-;87;25,4 %;-
AfD;137;40,2 %;-;117;34,1 %;-
CDU;41;12,0 %;-;38;11,1 %;-
GRÜNE/B 90;11;3,2 %;-;13;3,8 %;-
DIE LINKE;18;5,3 %;-;11;3,2 %;-
BVB / FREIE WÄHLER;31;9,1 %;-;14;4,1 %;-
FDP;5;1,5 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;16;4,7 %;-
Plus;-;-;-;3;0,9 %;-
BSW;-;-;-;39;11,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,9 %;-
WU;-;-;-;1;0,3 %;-
