Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;139;-;-;139;-;-
Wählende;72;51,8 %;-;72;51,8 %;-
Ungültige Stimmen;2;2,8 %;-;2;2,8 %;-
Gültige Stimmen;70;97,2 %;-;70;97,2 %;-
SPD;24;34,3 %;-;20;28,6 %;-
AfD;36;51,4 %;-;30;42,9 %;-
CDU;4;5,7 %;-;4;5,7 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;3;4,3 %;-;2;2,9 %;-
BVB / FREIE WÄHLER;2;2,9 %;-;2;2,9 %;-
FDP;0;0,0 %;-;1;1,4 %;-
Tierschutzpartei;-;-;-;2;2,9 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;9;12,9 %;-
III. Weg;1;1,4 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;0;0,0 %;-;-;-;-
