Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.455;-;-;1.455;-;-
Wählende;801;55,1 %;-;801.0;55,1 %;-
Ungültige Stimmen;9;1,1 %;-;4.0;0,5 %;-
Gültige Stimmen;792;98,9 %;-;797.0;99,5 %;-
SPD;224;28,3 %;-;195.0;24,5 %;-
AfD;353;44,6 %;-;331.0;41,5 %;-
CDU;108;13,6 %;-;73.0;9,2 %;-
GRÜNE/B 90;7;0,9 %;-;9.0;1,1 %;-
DIE LINKE;30;3,8 %;-;18.0;2,3 %;-
BVB / FREIE WÄHLER;57;7,2 %;-;23.0;2,9 %;-
FDP;7;0,9 %;-;5.0;0,6 %;-
Tierschutzpartei;-;-;-;25.0;3,1 %;-
Plus;-;-;-;4.0;0,5 %;-
BSW;-;-;-;103.0;12,9 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;6;0,8 %;-;0.0;0,0 %;-
DLW;-;-;-;10.0;1,3 %;-
WU;-;-;-;1.0;0,1 %;-
