Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;706;-;-;706;-;-
Wählende;412;58,4 %;+11;412;58,4 %;+11
Ungültige Stimmen;3;0,7 %;-06;2;0,5 %;-03
Gültige Stimmen;409;99,3 %;+06;410;99,5 %;+03
SPD;122;29,8 %;+30;99;24,1 %;-20
AfD;180;44,0 %;+122;166;40,5 %;+88
CDU;47;11,5 %;-39;37;9,0 %;-47
GRÜNE/B 90;9;2,2 %;-44;15;3,7 %;-37
DIE LINKE;14;3,4 %;-64;14;3,4 %;-66
BVB / FREIE WÄHLER;35;8,6 %;+25;7;1,7 %;-28
FDP;2;0,5 %;-14;1;0,2 %;-29
Tierschutzpartei;-;-;-;6;1,5 %;-01
Plus;-;-;-;3;0,7 %;-09
BSW;-;-;-;60;14,6 %;+146
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;0,5 %;+05
WU;-;-;-;0;0,0 %;00
