Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0.0;-;-
Wählende;1.024;-;-;1.024;-;-
Ungültige Stimmen;18;1,8 %;-;7.0;0,7 %;-
Gültige Stimmen;1.006;98,2 %;-;1.017;99,3 %;-
SPD;326;32,4 %;-;321.0;31,6 %;-
AfD;250;24,9 %;-;219.0;21,5 %;-
CDU;239;23,8 %;-;175.0;17,2 %;-
GRÜNE/B 90;45;4,5 %;-;39.0;3,8 %;-
DIE LINKE;36;3,6 %;-;10.0;1,0 %;-
BVB / FREIE WÄHLER;61;6,1 %;-;21.0;2,1 %;-
FDP;8;0,8 %;-;9.0;0,9 %;-
Tierschutzpartei;-;-;-;21.0;2,1 %;-
Plus;33;3,3 %;-;25.0;2,5 %;-
BSW;-;-;-;171.0;16,8 %;-
III. Weg;8;0,8 %;-;2.0;0,2 %;-
DKP;-;-;-;1.0;0,1 %;-
DLW;-;-;-;2.0;0,2 %;-
WU;-;-;-;1.0;0,1 %;-
