Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.057;-;-;1.057;-;-
Wählende;512;48,4 %;+61;512.0;48,4 %;+61
Ungültige Stimmen;11;2,1 %;-39;8.0;1,6 %;-02
Gültige Stimmen;501;97,9 %;+39;504.0;98,4 %;+02
SPD;108;21,6 %;-21;108.0;21,4 %;-04
AfD;260;51,9 %;+519;245.0;48,6 %;+113
CDU;62;12,4 %;-137;44.0;8,7 %;-76
GRÜNE/B 90;2;0,4 %;-26;3.0;0,6 %;-27
DIE LINKE;30;6,0 %;-70;11.0;2,2 %;-77
BVB / FREIE WÄHLER;29;5,8 %;-31;11.0;2,2 %;-10
FDP;8;1,6 %;-42;6.0;1,2 %;-30
Tierschutzpartei;-;-;-;8.0;1,6 %;-08
Plus;-;-;-;1.0;0,2 %;-10
BSW;-;-;-;64.0;12,7 %;+127
III. Weg;-;-;-;1.0;0,2 %;+02
DKP;2;0,4 %;+04;2.0;0,4 %;+04
DLW;-;-;-;0.0;0,0 %;00
WU;-;-;-;0.0;0,0 %;00
