Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;215;-;-;215;-;-
Wählende;141;65,6 %;-;141;65,6 %;-
Ungültige Stimmen;2;1,4 %;-;2;1,4 %;-
Gültige Stimmen;139;98,6 %;-;139;98,6 %;-
SPD;29;20,9 %;-;26;18,7 %;-
AfD;66;47,5 %;-;64;46,0 %;-
CDU;17;12,2 %;-;11;7,9 %;-
GRÜNE/B 90;3;2,2 %;-;3;2,2 %;-
DIE LINKE;17;12,2 %;-;7;5,0 %;-
BVB / FREIE WÄHLER;6;4,3 %;-;4;2,9 %;-
FDP;1;0,7 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,4 %;-
Plus;-;-;-;2;1,4 %;-
BSW;-;-;-;18;12,9 %;-
III. Weg;0;0,0 %;-;1;0,7 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,7 %;-
WU;-;-;-;0;0,0 %;-
